date,basket,basket_after_tax,nifty50
2017-10-03,0.0026787044530853913,0.0026787044530853913,0.007243159742390093
2017-10-04,0.003945130797194653,0.003945130797194653,0.005618985813175215
2017-10-05,-0.0025038083033764626,-0.0025038083033764626,-0.0026425071639926134
2017-10-06,0.012605081735773826,0.012605081735773826,0.009202422785872022
2017-10-09,-0.0020904635948261205,-0.0020904635948261205,0.0009068212982741297
2017-10-10,0.002090383213501001,0.002090383213501001,0.0028231956263296
2017-10-11,-0.002936967290242582,-0.002936967290242582,-0.0032095987299651796
2017-10-12,0.01083760816648152,0.01083760816648152,0.011177047924897598
2017-10-13,0.00656298693628434,0.00656298693628434,0.007037142143597297
2017-10-16,0.00382210405754505,0.00382210405754505,0.006235527378509298
2017-10-17,0.003161069172763552,0.003161069172763552,0.00035193420634405115
2017-10-18,0.0013606458484539021,0.0013606458484539021,-0.0023059945074831445
2017-10-19,-0.007880307728597956,-0.007880307728597956,-0.006297204164917303
2017-10-23,0.006765969982104816,0.006765969982104816,0.00377466285828576
2017-10-24,0.0005983991486470289,0.0005983991486470289,0.0022435859942857572
2017-10-25,-0.0010444781004468715,-0.0010444781004468715,0.008586597606260904
2017-10-26,0.001309849468018404,0.001309849468018404,0.004706027201677676
2017-10-27,0.0055334325113061975,0.0055334325113061975,-0.002006032637116295
2017-10-30,0.005373316283115345,0.005373316283115345,0.00393300300838062
2017-10-31,0.002679977910417283,0.002679977910417283,-0.002735579151063039
2017-11-01,0.0003289469298825943,0.0003289469298825943,0.010178727013297362
2017-11-02,0.0031127742596329584,0.0031127742596329584,-0.0015995589591015769
2017-11-03,-0.0038339194545687267,-0.0038339194545687267,0.0027533333189682097
2017-11-06,0.003373470104104443,0.003373470104104443,-6.698831021290097e-05
2017-11-07,-0.007108177792291096,-0.007108177792291096,-0.009725541625559164
2017-11-08,-0.0012596687605615443,-0.0012596687605615443,-0.004540996818999998
2017-11-09,0.003865363546133957,0.003865363546133957,0.0005629156585715833
2017-11-10,0.0014171294238156489,0.0014171294238156489,0.0012416205767800115
2017-11-13,-0.011888407450689477,-0.011888407450689477,-0.009378235734008311
2017-11-14,-0.004047398115934533,-0.004047398115934533,-0.0037506868204679744
2017-11-15,-0.0027624089744555545,-0.0027624089744555545,-0.00672940994209803
2017-11-16,0.0011700477956586809,0.0011700477956586809,0.009557197007243445
2017-11-17,0.007345065198554019,0.007345065198554019,0.006740214824151325
2017-11-20,0.00735071196319762,0.00735071196319762,0.0014732575363192169
2017-11-21,-0.0018492289427338745,-0.0018492289427338745,0.0027333793542905216
2017-11-22,0.0009989655062515256,0.0009989655062515256,0.00149119420929833
2017-11-23,0.0034718698533363107,0.0034718698533363107,0.0006236712756650942
2017-11-24,-0.0004784150741863872,-0.0004784150741863872,0.003957018510689636
2017-11-27,-0.002362277932204915,-0.002362277932204915,0.000948016707878141
2017-11-28,-0.0017434140016602045,-0.0017434140016602045,-0.0028174108723719726
2017-11-29,-0.0010291745493472397,-0.0010291745493472397,-0.0008630645657047298
2017-11-30,-0.006934585218550056,-0.006934585218550056,-0.013005125084696312
2017-12-01,-0.011410331381164365,-0.011410331381164365,-0.010242946252702612
2017-12-04,-0.0002301014778761974,-0.0002301014778761974,0.0005878594150563465
2017-12-05,-0.005112046146489988,-0.005112046146489988,-0.0009380168349337747
2017-12-06,-0.010196394055368013,-0.010196394055368013,-0.007328380957675518
2017-12-07,0.018009692447531898,0.018009692447531898,0.012206229598028528
2017-12-08,0.008860958632046752,0.008860958632046752,0.009732773998600175
2017-12-11,0.00224250296299147,0.00224250296299147,0.0055134947345070184
2017-12-12,-0.010469291806427316,-0.010469291806427316,-0.007953654423696332
2017-12-13,-0.005518982378648494,-0.005518982378648494,-0.004609326378225087
2017-12-14,0.005143897610297023,0.005143897610297023,0.005802972930222028
2017-12-15,0.00958286151970065,0.00958286151970065,0.007915489872025061
2017-12-18,0.007423886354414394,0.007423886354414394,0.005371011056540809
2017-12-19,0.010030742234162563,0.010030742234162563,0.007166424768379365
2017-12-20,0.001629775724984622,0.001629775724984622,-0.001815888030940238
2017-12-21,0.006519860124434099,0.006519860124434099,-0.00037345038892977467
2017-12-22,0.0024194401514209926,0.0024194401514209926,0.0050477664720738336
2017-12-26,0.0033664100455881927,0.0033664100455881927,0.003669112741827796
2017-12-27,-0.006127424531236809,-0.006127424531236809,-0.003869344347908643
2017-12-28,-0.0033123511633792978,-0.0033123511633792978,-0.0012248513571480046
2017-12-29,0.009199311625419619,0.009199311625419619,0.005039158869532878
2018-01-01,-0.011517554059566665,-0.013591453535020625,
2018-01-02,-0.0004457282056445844,-0.0004457282056445844,-0.008403999578242116
2018-01-03,0.005140485985630659,0.005140485985630659,9.576525840304662e-05
2018-01-04,0.006997737579466927,0.006997737579466927,0.0058985376343401175
2018-01-05,0.009842561433870602,0.009842561433870602,0.005145248428569005
2018-01-08,0.0064201372556717895,0.0064201372556717895,0.006132296831134809
2018-01-09,-0.005866935913348415,-0.005866935913348415,0.0012613794869653638
2018-01-10,0.0016897553182633313,0.0016897553182633313,-0.0004512366915013777
2018-01-11,-0.00013285307097480334,-0.00013285307097480334,0.0017870242895141608
2018-01-12,0.002735769063821576,0.002735769063821576,0.00282125996474325
2018-01-15,-0.00622820404911875,-0.00622820404911875,0.005645388385020489
2018-01-16,-0.0024188910502215407,-0.0024188910502215407,-0.003826227138756466
2018-01-17,0.005657928512124538,0.005657928512124538,0.008233261943837888
2018-01-18,-0.004102865558326639,-0.004102865558326639,0.002637073177355065
2018-01-19,0.007901140058943669,0.007901140058943669,0.007183155709762357
2018-01-22,0.0066606542396287095,0.0066606542396287095,0.006562824007838586
2018-01-23,0.010510065138227062,0.010510065138227062,0.010714741469905364
2018-01-24,-0.0018308304795998497,-0.0018308304795998497,0.00020749430668232094
2018-01-25,-0.0013666691818948217,-0.0013666691818948217,-0.001474797886974577
2018-01-29,0.010632803186868656,0.010632803186868656,0.005487978197707966
2018-01-30,-0.008616557966512003,-0.008616557966512003,-0.0072549052294663685
2018-01-31,-0.006323963038906296,-0.006323963038906296,-0.001986505865481769
2018-02-01,0.009579351081972338,0.009579351081972338,-0.000979334267002474
2018-02-02,-0.02295942327911272,-0.02295942327911272,-0.023264327729431322
2018-02-05,-0.01425377314692064,-0.01425377314692064,-0.00874020111347329
2018-02-06,-0.01820172672813342,-0.01820172672813342,-0.015778279553294694
2018-02-07,0.002728409088109265,0.002728409088109265,-0.0020527044686019513
2018-02-08,0.007449906204150421,0.007449906204150421,0.009559251691416026
2018-02-09,-0.003657245335734088,-0.003657245335734088,-0.011525115565078292
2018-02-12,0.00937631371849945,0.00937631371849945,0.008110971654893273
2018-02-14,0.0017392538835019763,0.0017392538835019763,-0.0036860086221209842
2018-02-15,0.0012233149853131467,0.0012233149853131467,0.004247217640005241
