date,basket,basket_after_tax,nifty50
2017-10-03,0.006211978939766036,0.006211978939766036,0.007243159742390093
2017-10-04,0.005015959719683433,0.005015959719683433,0.005618985813175215
2017-10-05,-0.005011228594430293,-0.005011228594430293,-0.0026425071639926134
2017-10-06,0.015558419451126241,0.015558419451126241,0.009202422785872022
2017-10-09,-0.002426767683052389,-0.002426767683052389,0.0009068212982741297
2017-10-10,0.002633131890894061,0.002633131890894061,0.0028231956263296
2017-10-11,-0.0016041872631448596,-0.0016041872631448596,-0.0032095987299651796
2017-10-12,0.011057773512536574,0.011057773512536574,0.011177047924897598
2017-10-13,0.0026312647887205077,0.0026312647887205077,0.007037142143597297
2017-10-16,0.0025773093898855608,0.0025773093898855608,0.006235527378509298
2017-10-17,0.003919310063617589,0.003919310063617589,0.00035193420634405115
2017-10-18,-0.0043645439755851745,-0.0043645439755851745,-0.0023059945074831445
2017-10-19,-0.008489856523552655,-0.008489856523552655,-0.006297204164917303
2017-10-23,0.005969677217583012,0.005969677217583012,0.00377466285828576
2017-10-24,0.00034716190041123333,0.00034716190041123333,0.0022435859942857572
2017-10-25,0.0011470450965203767,0.0011470450965203767,0.008586597606260904
2017-10-26,0.015029590610224044,0.015029590610224044,0.004706027201677676
2017-10-27,-0.0006792302634553093,-0.0006792302634553093,-0.002006032637116295
2017-10-30,0.003960863196439429,0.003960863196439429,0.00393300300838062
2017-10-31,-0.005783805020664682,-0.005783805020664682,-0.002735579151063039
2017-11-01,0.005147695276682497,0.005147695276682497,0.010178727013297362
2017-11-02,-0.0031249337504821004,-0.0031249337504821004,-0.0015995589591015769
2017-11-03,0.0004204835691234849,0.0004204835691234849,0.0027533333189682097
2017-11-06,-0.0012182019523631498,-0.0012182019523631498,-6.698831021290097e-05
2017-11-07,-0.004876751039957146,-0.004876751039957146,-0.009725541625559164
2017-11-08,-0.0033558337700190476,-0.0033558337700190476,-0.004540996818999998
2017-11-09,-0.0029256274930766595,-0.0029256274930766595,0.0005629156585715833
2017-11-10,0.001172091719256377,0.001172091719256377,0.0012416205767800115
2017-11-13,-0.010199901771091542,-0.010199901771091542,-0.009378235734008311
2017-11-14,-0.005441777705707175,-0.005441777705707175,-0.0037506868204679744
2017-11-15,-0.0033242670879559226,-0.0033242670879559226,-0.00672940994209803
2017-11-16,0.00032893083273882685,0.00032893083273882685,0.009557197007243445
2017-11-17,0.009651886079209825,0.009651886079209825,0.006740214824151325
2017-11-20,0.004461014017281975,0.004461014017281975,0.0014732575363192169
2017-11-21,0.0008867948972928975,0.0008867948972928975,0.0027333793542905216
2017-11-22,-0.0001073703637975847,-0.0001073703637975847,0.00149119420929833
2017-11-23,-0.00249873665488072,-0.00249873665488072,0.0006236712756650942
2017-11-24,0.0015182799519028324,0.0015182799519028324,0.003957018510689636
2017-11-27,-0.004144755932265132,-0.004144755932265132,0.000948016707878141
2017-11-28,-0.002077701896467892,-0.002077701896467892,-0.0028174108723719726
2017-11-29,0.0007224999850670394,0.0007224999850670394,-0.0008630645657047298
2017-11-30,-0.004553424586389708,-0.004553424586389708,-0.013005125084696312
2017-12-01,-0.008706130662949826,-0.008706130662949826,-0.010242946252702612
2017-12-04,0.000767589153210466,0.000767589153210466,0.0005878594150563465
2017-12-05,-0.002537270230679945,-0.002537270230679945,-0.0009380168349337747
2017-12-06,-0.00802418141530586,-0.00802418141530586,-0.007328380957675518
2017-12-07,0.02146085390265471,0.02146085390265471,0.012206229598028528
2017-12-08,0.009279850233060659,0.009279850233060659,0.009732773998600175
