date,basket,basket_after_tax,nifty50
2017-09-01,0.004403167969570434,0.004403167969570434,0.00569677026131532
2017-09-04,-0.010792104712457333,-0.010792104712457333,-0.006170875324781666
2017-09-05,0.005978700298648675,0.005978700298648675,0.003969654285916446
2017-09-06,-0.0011271465653487087,-0.0011271465653487087,-0.0036172905783141696
2017-09-07,0.007008103297006437,0.007008103297006437,0.0013815972895521167
2017-09-08,-0.002073786414403868,-0.002073786414403868,0.0004934001218306339
2017-09-11,0.010613402685944474,0.010613402685944474,0.007171760015373785
2017-09-12,0.006216241599031383,0.006216241599031383,0.008694739852208588
2017-09-13,-0.010892424129366099,-0.010892424129366099,-0.0013623236054590704
2017-09-14,-8.604917587330609e-05,-8.604917587330609e-05,0.0007242372812548137
2017-09-15,-0.0001638461371205038,-0.0001638461371205038,-0.00011889227256378643
2017-09-18,0.004006222574184753,0.004006222574184753,0.006712596042585561
2017-09-19,0.0015277945676529514,0.0015277945676529514,-0.0005466118624873895
2017-09-20,-0.00537817154975661,-0.00537817154975661,-0.0006306363787978997
2017-09-21,-0.0021962388054786943,-0.0021962388054786943,-0.0018982067377479872
2017-09-22,-0.01854739737577745,-0.01854739737577745,-0.01556031910231781
2017-09-25,-0.016820774201642803,-0.016820774201642803,-0.009212875602266135
2017-09-26,0.0009624200999060871,0.0009624200999060871,-0.00011137992205778602
2017-09-27,-0.011186778826113917,-0.011186778826113917,-0.013751709466646389
2017-09-28,0.00719404835195593,0.00719404835195593,0.003410132276660871
2017-09-29,0.010582914823949588,0.010582914823949588,0.002011415113154058
2017-10-03,0.0030084240599143265,0.0030084240599143265,0.007243159742390093
2017-10-04,0.005099921970543207,0.005099921970543207,0.005618985813175215
2017-10-05,-0.003032694823656972,-0.003032694823656972,-0.0026425071639926134
2017-10-06,0.015670754336843916,0.015670754336843916,0.009202422785872022
2017-10-09,0.0010904866998647299,0.0010904866998647299,0.0009068212982741297
2017-10-10,0.004766494625101668,0.004766494625101668,0.0028231956263296
2017-10-11,-0.005104412130095267,-0.005104412130095267,-0.0032095987299651796
2017-10-12,0.010208685915776878,0.010208685915776878,0.011177047924897598
2017-10-13,0.0064690870913354645,0.0064690870913354645,0.007037142143597297
2017-10-16,0.00043624746061632163,0.00043624746061632163,0.006235527378509298
2017-10-17,0.001680158365227971,0.001680158365227971,0.00035193420634405115
2017-10-18,0.00012703396458658544,0.00012703396458658544,-0.0023059945074831445
